,conv1,conv1_1,conv2,conv2_1,conv3,conv3_1,conv3_2,conv4,conv4_1,conv4_2,conv5,conv5_1,conv5_2,fc6,fc7,fc8a
186,-0.9428120973985171,-0.9328407029736765,-0.9273937510820365,-0.9246441723814736,-0.8656696242395796,-0.8096657632381116,-0.7844679305621742,-0.7322351591817481,-0.6509286881150534,-0.6427664928587384,-0.6440308645286958,-0.628769106580081,-0.6019840632893393,-0.4760021741553861,-0.29033741286603787,-0.26486077524062235
187,-0.9436175092233324,-0.9250886640406748,-0.9318490376462103,-0.9385833170759638,-0.8968873633189655,-0.8533063232846589,-0.8370415631154078,-0.7547308493172433,-0.6804445231145598,-0.6323056404332391,-0.5951962658525086,-0.5686354626195879,-0.4990738108644772,-0.48524332487337823,-0.401374934403099,-0.42887046780446814
188,-0.9704681650723759,-0.9467834993130277,-0.9323760743286296,-0.9042024543483604,-0.8211615686154988,-0.7805135594073903,-0.7608974326974799,-0.6932997157949847,-0.639365762707913,-0.6528629353600357,-0.5918622829711745,-0.569618654999316,-0.508225661107735,-0.5386253067170075,-0.44321284609605405,-0.36733528811131744
189,-0.9523640981146223,-0.9332627193516518,-0.9309152543924161,-0.934313894316583,-0.8908328147200596,-0.8457755299434537,-0.8215806335632774,-0.7682902198739374,-0.7093587141157868,-0.69841236890224,-0.6719550584248043,-0.621964807765568,-0.5938906453495408,-0.5115137908843754,-0.37526691126542255,-0.5725504286378755
190,-0.9431718509233079,-0.9249593398300652,-0.9079755580251586,-0.8794354859044293,-0.8013792117773074,-0.7591486513576327,-0.7351132164276617,-0.7031942958550307,-0.6779964425658923,-0.7078361427044213,-0.6587650200804467,-0.6364312035125134,-0.5214744289916353,-0.4986056767136392,-0.565287150025911,-0.7453502007224612
191,-0.9339775598507634,-0.905619886600349,-0.8995102492862992,-0.89918646873186,-0.8361946965109632,-0.7914649110782157,-0.7890460354367211,-0.729923726830551,-0.6867623125412993,-0.6774133164716221,-0.6739815914652647,-0.6145828271097058,-0.5455355254687806,-0.5938624786992339,-0.6736077919149817,-0.6374676137655251
192,-0.9723239013675149,-0.953532543577496,-0.9316481732538571,-0.9049326286074957,-0.8418344754640893,-0.8082380155041755,-0.7891255243510985,-0.7674833120540383,-0.7250600516743231,-0.7025146220395464,-0.6852479361408079,-0.6481396321002826,-0.523039270480328,-0.4602886423728691,-0.46933279202493944,-0.541884727287046
193,-0.9250531868416519,-0.91409055205631,-0.9135791371204081,-0.9057637073870706,-0.8303776043912933,-0.7697796568640447,-0.7403304708551522,-0.625971168106676,-0.574204997963913,-0.5628481930742157,-0.46783488169237814,-0.4527612651194366,-0.41330667388774034,-0.3880534468495783,-0.24336507767739354,-0.48319847665131854
194,-0.954187497518846,-0.9307098296770906,-0.9269498196268033,-0.930385799150109,-0.890207087735901,-0.8485858435675877,-0.8191040448233357,-0.7883566637481451,-0.7105808552448829,-0.6790779634650217,-0.6945667654117834,-0.6752048442454106,-0.6324712232023126,-0.5831168829358502,-0.5986213281965929,-0.776319735748634
195,-0.9254899350155595,-0.9095709741660306,-0.9108549103262665,-0.9078639267332703,-0.8515287548678941,-0.8078234514984617,-0.7895983660254642,-0.738821855253273,-0.662021481995855,-0.6623024190831908,-0.6745381059317684,-0.6543603179965007,-0.6690645980753117,-0.5206352847880297,-0.43221658063043383,-0.4896283168240896
196,-0.9429178023819422,-0.9387890083308257,-0.9118674435011114,-0.8812094449865959,-0.789692597340229,-0.7517274298707164,-0.7531848746588894,-0.698581085185501,-0.630065442770509,-0.6378164719634953,-0.6017575759651798,-0.5195288254239406,-0.46164886992881127,-0.2908401762044355,-0.20640489687188335,-0.018272343709600673
197,-0.9469319891753477,-0.9448194514976207,-0.9372467750402171,-0.9088845026292922,-0.8307594796534411,-0.7995373271758038,-0.7725300914485509,-0.7150943080080004,-0.6891601596656868,-0.6454283683508744,-0.578018354506963,-0.5879434601346852,-0.5346425195949538,-0.39205634411218826,-0.3400357111213524,-0.4487068654261236
198,-0.9716194342130804,-0.9500441056986713,-0.9400101934737821,-0.9234167103463318,-0.8718064157122406,-0.8313249568444054,-0.7980391474338107,-0.7252786063680379,-0.6794940030147114,-0.6339886654622107,-0.5815773348169616,-0.5540533320453915,-0.5604473592024292,-0.4161112658451406,-0.35255252716202634,-0.40312115490686107
199,-0.9607109278220831,-0.9396947316600264,-0.9289221757176446,-0.9214131166499089,-0.874787071274111,-0.8396301449932286,-0.8212873775196143,-0.7925585945727565,-0.7405192314966709,-0.7121704899872574,-0.6860640686866718,-0.6788184602962505,-0.6374167215020433,-0.6126976853318435,-0.5936277247813877,-0.6361879083205476
200,-0.963987192881305,-0.9391620717006809,-0.8964434514874713,-0.8574124524506641,-0.7601647164553749,-0.7358437407848735,-0.738592659128516,-0.7329782174441635,-0.7007619329505005,-0.6820752143161102,-0.6319008770524789,-0.6353978904992912,-0.5638918850457838,-0.3989035291632882,-0.4138473504207014,-0.5909150581766184
201,-0.8774176466006796,-0.8766328762282838,-0.8524719659013633,-0.853214927295646,-0.7814396209077609,-0.7357697757550363,-0.7582382598944488,-0.7262033111389432,-0.6628877855225721,-0.6644541643735489,-0.6634771127145345,-0.5944996688938828,-0.5894784444313372,-0.5252483323757434,-0.461919508275332,-0.2872965539972729
202,-0.9540810889836984,-0.9306404247955542,-0.9345023507225538,-0.9364506363855606,-0.8982361811864525,-0.8571275039062496,-0.8244387451610119,-0.763237682328184,-0.7106743386165468,-0.6882374970145126,-0.6570107554382765,-0.6336775956521102,-0.5517829096680094,-0.373244258806535,-0.24801715819563622,-0.32650446546774314
203,-0.9373275764320166,-0.9308392807847861,-0.9400151575782527,-0.940472516334859,-0.89355360799378,-0.8487046037576765,-0.8141597967315849,-0.7275082599654921,-0.6549409596566163,-0.6432403179707012,-0.6238555997350111,-0.6151266446972852,-0.5525441927854855,-0.4885782430130874,-0.3429801383837962,-0.5661131717132997
204,-0.9372033959959734,-0.9239841004550166,-0.9228272068634926,-0.9177016193340188,-0.8636502919352459,-0.7994715951729843,-0.7742302923362754,-0.7012609297689687,-0.6130879777296603,-0.6495106920339011,-0.5567627223591456,-0.5470243798745704,-0.5373941137589184,-0.4965152483452783,-0.5245280556117643,-0.6043111559742853
205,-0.9585765989939515,-0.9464660133882201,-0.9320678786854846,-0.9112271379361154,-0.8374899223452315,-0.7991310999830643,-0.7754103341721339,-0.7173587898093283,-0.6619306666240921,-0.632802891641141,-0.6315173399927201,-0.5948768801862778,-0.5533660962160551,-0.4236690038727461,-0.4119350642173184,-0.46994490826331653
206,-0.9438974946822072,-0.9327837260391473,-0.935380102545667,-0.9376214563153261,-0.9033723107836977,-0.8780275746501573,-0.8598287099960542,-0.8330844776425463,-0.785020332054847,-0.7354786799887372,-0.7358640240515328,-0.6928986708953726,-0.6497426567266953,-0.670948855842128,-0.5991046501374336,-0.5340048727083908
207,-0.9205349202875044,-0.9178754775252282,-0.9050316787721222,-0.8915452432907197,-0.8302877409280536,-0.8047847058489597,-0.8021287066829446,-0.7709884607174599,-0.7187966264999948,-0.7008548149348435,-0.6576971960281764,-0.6040297313461713,-0.60206234055627,-0.4188420359494983,-0.3122924070632227,-0.36296770565998904
208,-0.9475000702239119,-0.9181614201794747,-0.8831827285050033,-0.8487355144771506,-0.7554596503970459,-0.7058989975772509,-0.7197225962315026,-0.6786051820709189,-0.6179860467779538,-0.6499828120500438,-0.5959755695503286,-0.5484348747427432,-0.5109629041525068,-0.49656305504648013,-0.4906627165970168,-0.5238650744977957
209,-0.9830239823370069,-0.9617154686800968,-0.9300549444291074,-0.8661446378873454,-0.752416251505652,-0.7200421722034498,-0.7015522111679191,-0.5955438577724045,-0.5982701747791761,-0.5572619627062467,-0.4829739980702668,-0.5179816265817379,-0.46065430101284777,-0.5185433676657152,-0.5311473746327191,-0.5773206631209773
210,-0.9605092679195498,-0.9399311163091171,-0.9244574624810491,-0.9145260289720786,-0.866557160253863,-0.8439448173719619,-0.8282345182648254,-0.8194446060210009,-0.7729028778399141,-0.7334262409518973,-0.7272259048116188,-0.6709289119037567,-0.6639442313829151,-0.5535799398741228,-0.6730986469150623,-0.8432820413432989
211,-0.9390236797477554,-0.9397280427775574,-0.938382880108271,-0.9376447248096962,-0.8843993208283901,-0.8332767282652926,-0.8112122226344365,-0.7312626178493554,-0.6512303296965567,-0.6380330937472052,-0.6043397608452921,-0.5643376269926053,-0.5393852253417795,-0.4439871452729348,-0.40637476712400306,-0.3978600896109575
212,-0.9311716473129472,-0.9244609998394235,-0.9301879507670461,-0.9359045534657771,-0.8919804872662005,-0.8522690131526979,-0.8292649055280265,-0.8015484991536803,-0.7230409264565576,-0.6980602949264343,-0.7011809704019695,-0.6597975393808699,-0.6270537491482573,-0.48149909369892385,-0.311566350649257,-0.284334864062497
213,-0.9403757305018219,-0.9458581017324099,-0.9342982159441171,-0.9051357305654837,-0.8251944883133996,-0.7788705856642751,-0.7536357310079586,-0.7318021526333347,-0.6612698942099484,-0.674842163162122,-0.6358079384359201,-0.5606952055277933,-0.4623874778919392,-0.4163138058589286,-0.35297550415325696,-0.389064572520897
214,-0.9705405602814209,-0.9461416190567716,-0.9172412798663006,-0.8505690090903513,-0.7614677073358456,-0.7301698547451598,-0.7116424414501638,-0.6191858452480383,-0.6201438245026035,-0.6249086718099283,-0.5351257984666237,-0.5227079130634191,-0.3612262644562137,-0.4494482681616338,-0.43099035147579556,-0.26813698873179215
215,-0.972510154644775,-0.9473662682931061,-0.9227334384538626,-0.8960551494552706,-0.8197115959876388,-0.7871571962767552,-0.7628774371488152,-0.7532519809168812,-0.7073227375527804,-0.6873463162474671,-0.6909789412776114,-0.6533829173311565,-0.6371483837445046,-0.5548440620871783,-0.35365948494710775,-0.3093425186950506
216,-0.9289187326556292,-0.9204111280254054,-0.9208879842042715,-0.9261363671925367,-0.8854827387488821,-0.8581889824509564,-0.8435595840669469,-0.8109010332643233,-0.7085693607542116,-0.6703434159926402,-0.6589880013252377,-0.601735132263886,-0.5647172263398732,-0.5816979312403335,-0.5645423661529684,-0.30740325120457457
217,-0.9747307196231465,-0.9500502957293525,-0.9296084136197795,-0.9095548570825717,-0.8465939603829704,-0.8155138414808704,-0.7941280508885046,-0.76375475972344,-0.7385169686810753,-0.7047986757886189,-0.6951968968702755,-0.6673019742109356,-0.5866823237629033,-0.5850382379551744,-0.5102746078956331,-0.4506815944476976
218,-0.9333382478130352,-0.9286481761324945,-0.92205555998325,-0.906807055254378,-0.8189311525413379,-0.7782782769959691,-0.7484091654352838,-0.6408099194511039,-0.599731747219227,-0.5775586201666435,-0.5244522167596136,-0.5047775929531488,-0.4685196322203696,-0.5557561403955493,-0.5732206012471787,-0.7384827381033594
219,-0.9607776560532131,-0.9455342389180853,-0.9236628091262843,-0.902281310398653,-0.8317025197114852,-0.8024286653892774,-0.7989038099820908,-0.7601404826675493,-0.7239191979579656,-0.7094493266892186,-0.6341825087025242,-0.62782033812888,-0.5635107079801271,-0.45523200971225053,-0.413020010782926,-0.42745764357797494
220,-0.9722892656711173,-0.9466179290008132,-0.933283622599994,-0.9257173975263983,-0.8830107586077955,-0.8568151976255339,-0.8420061722500897,-0.8156923993900691,-0.754919434658594,-0.7304074703577159,-0.688832482879248,-0.6507579050885515,-0.604202125821802,-0.5578192870805481,-0.5530217104754926,-0.5766537836975072
221,-0.8927471890926032,-0.8764965887090472,-0.8388868740593297,-0.8313157998281344,-0.721961607668724,-0.6747612435958256,-0.7177881179979662,-0.6724547104871936,-0.6220786303431931,-0.6621428052343894,-0.5958612586989253,-0.5765863250198879,-0.6116934222972725,-0.3311885691293621,-0.2479604991079954,-0.05034875889033656
222,-0.9194252543085295,-0.9254453966759781,-0.9291111985356473,-0.9310087790307927,-0.889709743195443,-0.8530026861912803,-0.8303237465023108,-0.8115290360661911,-0.7510555975079662,-0.7369656174351237,-0.7402499647075285,-0.6944467838142121,-0.6734053988881998,-0.6737184278752479,-0.6809990655564582,-0.7666680359385964
223,-0.948271398564492,-0.9377571059199122,-0.935173919294786,-0.9349959845842494,-0.8769964347974915,-0.8338264704917169,-0.8180952599560489,-0.7926510539991317,-0.711091967772031,-0.6816984061246057,-0.6575327086923892,-0.6116190784124884,-0.5525156134643755,-0.47612272891473917,-0.38049618207312963,-0.398735756360261
224,-0.9599642455867406,-0.9356409497175937,-0.9193415718320248,-0.8998492351487112,-0.8225243808281564,-0.7858581412406082,-0.766614637994954,-0.7388158942217007,-0.6915805173436824,-0.6807950871359858,-0.6516990647912478,-0.6216665521159608,-0.5086358393671705,-0.5968636134936357,-0.5741803176610133,-0.4676599105049359
225,-0.9069084824614158,-0.9042013138506397,-0.8849650137038767,-0.8719283086320799,-0.8202934493633101,-0.7884309139057047,-0.7732000087683265,-0.7973081555409797,-0.7366743365965156,-0.715585914696453,-0.6899917379237017,-0.6226772073524135,-0.5600838678844178,-0.49704021797420594,-0.4458713185106564,-0.5094058825348591
226,-0.9592388564795251,-0.9355721751664066,-0.913835596861551,-0.8989357889708437,-0.8319283457487159,-0.7851185085632247,-0.7766219191835484,-0.7314907848553532,-0.6710799518190254,-0.6700942238638241,-0.6093800719347076,-0.5708115168543844,-0.4975243429445281,-0.4132172239165614,-0.28974677289342,-0.18721377160178326
227,-0.9589771787813364,-0.9436081143965074,-0.9179336033683589,-0.8814638848645648,-0.8160172378860411,-0.7923510855816538,-0.7897353284747464,-0.7744483031861589,-0.7045060385738376,-0.7049897984932618,-0.6994504242381044,-0.6474607848387374,-0.5740946895995356,-0.7459906232136897,-0.7140674135776663,-0.815417421169077
228,-0.9677827411980424,-0.9421174174966833,-0.9233017770666961,-0.9068970307014836,-0.8265014012023256,-0.7726075785217913,-0.7650338616213856,-0.6463119886184265,-0.5872535761129425,-0.6049596267706772,-0.5225437319092492,-0.5325529538176071,-0.555140708091448,-0.6913941626542248,-0.6753214551270477,-0.7245113988966332
229,-0.9764872338740307,-0.9585321841244582,-0.914672283866177,-0.843459042404983,-0.7227330401980689,-0.6980464126648198,-0.6894508456600327,-0.586842413173237,-0.589241007816044,-0.5960273546295702,-0.45157811337726633,-0.4959506502992407,-0.3862524806380728,-0.5344804136563266,-0.49883528712323294,-0.536613429829766
230,-0.978976251704198,-0.9557254539860065,-0.9079075037372201,-0.8466273654281526,-0.7469622650390175,-0.7163391932124766,-0.7068016396822729,-0.6547077216131356,-0.6156894019974576,-0.5704558801433638,-0.49457085051782507,-0.5099094685122079,-0.35157381731432474,-0.5196177289459006,-0.479122066637736,-0.331439010465608
231,-0.9181383330074286,-0.9269289478490523,-0.9426561799167065,-0.9544683387990991,-0.9362436090865843,-0.8829041202677909,-0.8382984762165945,-0.768672274681699,-0.7024220094583506,-0.6782835286885356,-0.6541624233279186,-0.5964151326599811,-0.5293259385881174,-0.4416565782438367,-0.37080986828501444,-0.4248801588539698
232,-0.9043691987412035,-0.9094688786784518,-0.9081530576830986,-0.8940387173912733,-0.8298031064641274,-0.7853320966596212,-0.7557437906121673,-0.737768377145567,-0.6650840522238939,-0.6612019135200721,-0.6574332440517371,-0.6064484892291001,-0.5680862984288765,-0.49391617640361424,-0.4865698368287002,-0.5660402891268431
233,-0.9771843203850556,-0.955788405586768,-0.9355566201348997,-0.8957502621908731,-0.8167690094263396,-0.7691567340384322,-0.7475388084540969,-0.6467565570659766,-0.584467071126036,-0.5701125122460127,-0.4797216629750436,-0.47690495517549614,-0.4584447429004452,-0.6249358961642331,-0.6627360116691301,-0.389232989858334
234,-0.938217852387235,-0.9368388283590308,-0.9370901448339135,-0.8986757775754034,-0.8302527801338098,-0.7971601884458879,-0.7605306740420879,-0.7376478895833807,-0.705366306994486,-0.6966301984213551,-0.689438923055866,-0.6389586587349679,-0.5169617408468439,-0.5436149967556843,-0.5579840564367865,-0.5136761491456519
235,-0.9507525309121002,-0.9396162349690224,-0.9316391666567931,-0.913926961609518,-0.853905997613051,-0.8035128901884117,-0.7784985036952313,-0.7317955819268509,-0.6789139142466216,-0.6867982071789845,-0.6315934356221811,-0.603516497577572,-0.6121867533231322,-0.5579285743620422,-0.5777869745024862,-0.5651964665432934
236,-0.9528586195467923,-0.932219134912033,-0.9318758592409746,-0.9049946031369013,-0.8277656633221505,-0.7797502803314512,-0.7446238143910674,-0.6586450676262326,-0.6468013268683273,-0.6197573098057174,-0.5811991907430172,-0.5646792843252122,-0.5518401529882608,-0.5608795761147274,-0.6238244624067297,-0.7048836025453432
237,-0.9027087686330996,-0.8935117764113083,-0.881767044390966,-0.8774763198786311,-0.8041912029441147,-0.7722949287497333,-0.7808892539264667,-0.7530379771296627,-0.6656368187723447,-0.6501682579108248,-0.6278718226388046,-0.5720258658551614,-0.4428485158431188,-0.4152655915015515,-0.33479677609203085,-0.3991046891441882
238,-0.9578877538536499,-0.9341831233357547,-0.9284444775659308,-0.9248774377327389,-0.8843320113140782,-0.8400663488047044,-0.8104206801908455,-0.7768761324344677,-0.7119663950472304,-0.6973682633959795,-0.6480445623152749,-0.6413705804281052,-0.5702498073919101,-0.4703833693329855,-0.3551434795337283,-0.4436928968200935
239,-0.9437613368715851,-0.9130677481711023,-0.8780304575497693,-0.8446671947940475,-0.7616744165895433,-0.7322714355979338,-0.7331728467668048,-0.7153326848527313,-0.6871320430270158,-0.7169397165622704,-0.6996755008633293,-0.6945279501913167,-0.7072326106004214,-0.618609455792658,-0.5348531247226491,-0.6380365369506866
240,-0.9464055936029804,-0.9432937275234466,-0.9555271263675842,-0.9572185697150264,-0.9216914418936787,-0.8616421258950391,-0.7972111286651427,-0.6350846733893191,-0.5731436475876861,-0.5376196007938207,-0.4834696426033156,-0.5123578004993299,-0.4726325341102601,-0.38994970609593127,-0.3384768367389882,-0.5016049222554856
241,-0.9616037121140808,-0.9433751335532617,-0.948781460721736,-0.9203059757831308,-0.8434845999803744,-0.798962374990668,-0.7473541823907563,-0.6415188114243948,-0.613788089976021,-0.5833191087661259,-0.5496384364019071,-0.5332528104587471,-0.40550928636490724,-0.5421279060178145,-0.5103246830763958,-0.4139829065641231
242,-0.9388522210193408,-0.9179216782217337,-0.8967171589938971,-0.8833397664558925,-0.8219009831635398,-0.7735300143598454,-0.7631648394991918,-0.7615062147528334,-0.707421605795327,-0.6988704813597517,-0.6736622091869771,-0.6495978669527774,-0.5578119085158483,-0.5228709150937988,-0.5362261354568403,-0.7785544774443971
243,-0.9619875527078046,-0.9374651060086703,-0.9134430309245196,-0.8788871852472494,-0.7931267216704103,-0.7594093547627446,-0.7377433975956588,-0.7034690112277175,-0.6497271768283494,-0.6248689099653987,-0.5840145718269905,-0.5531479721862503,-0.5041696212088471,-0.387171121659607,-0.2331057935664516,-0.08318675718883708
244,-0.9176963989709856,-0.9135075980153606,-0.9130574318480579,-0.9121021168533738,-0.8718583260953419,-0.8101299724158667,-0.7759424305871369,-0.708882004692257,-0.6268347793125325,-0.6598655583323949,-0.5779981687999309,-0.6003370644574799,-0.5916203743336396,-0.5699044147308053,-0.4761104424856213,-0.36805482994342015
245,-0.9462725353963389,-0.9348118097621297,-0.9316686647638682,-0.9348799982172143,-0.8869612955576673,-0.8411151491612554,-0.8333205265515857,-0.7808537827949881,-0.694998821357982,-0.6761968262973864,-0.653432966076997,-0.6157008886608337,-0.5400896040743002,-0.5276786272372895,-0.5089857050935492,-0.36491118066247097
246,-0.9435907619392301,-0.9302328171651303,-0.9265536559709459,-0.9267837655484626,-0.8908421560165736,-0.8627896594273131,-0.8412054876203182,-0.83793256753329,-0.7785563545160956,-0.756962981095519,-0.7828374608766938,-0.743146287168104,-0.7056524194237266,-0.5360068665306089,-0.45685484064418047,-0.539622307155227
247,-0.9639533169375855,-0.9394370663189364,-0.9006417544830418,-0.8673974216266689,-0.792223497801846,-0.7646219106287313,-0.7743490239084558,-0.755777517040151,-0.7125665115765314,-0.7370313596049103,-0.6784197357065522,-0.6663921394330723,-0.5808247965121457,-0.587891873092682,-0.5892479430592997,-0.7805915614690502
248,-0.9681633880767752,-0.955379102111648,-0.9542177798728826,-0.9501792380394057,-0.9155153293604238,-0.8600589451232754,-0.8013630835725114,-0.648426947234626,-0.5641564668982832,-0.5677035431247391,-0.4756036426213651,-0.5061751530944052,-0.5188820256184713,-0.5903545388746456,-0.5948974166252681,-0.7124524517575204
249,-0.9732788630311522,-0.9402672704716322,-0.9139057589955124,-0.8901881973641242,-0.8399892037267382,-0.8108271550363028,-0.7812645876394153,-0.7595571544923244,-0.7230621985688858,-0.6976401313713949,-0.6435582176232046,-0.6272266751601012,-0.5902536793984567,-0.7157389833634241,-0.6161929443497469,-0.3991648259435089
